"Points_m_XYZ:0","Points_m_XYZ:1","Points_m_XYZ:2","intensity","laser_id","azimuth","distance_m","adjustedtime","timestamp"
0.04579847306013107,3.452507019042969,0.3020817935466766,71.0,5.0,76.0,3.466,934115393.0,934115393.0
0.04685849696397781,3.441831111907959,0.4226428866386414,73.0,7.0,78.0,3.468,934115397.0,934115397.0
0.04804534465074539,3.440770864486694,0.545017659664154,86.0,9.0,80.0,3.484,934115402.0,934115402.0
0.04862488433718681,3.43927788734436,0.6685947179794312,38.0,11.0,81.0,3.504,934115407.0,934115407.0
0.05065807327628136,3.455102205276489,-0.06031551584601402,91.0,14.0,84.0,3.456,934115414.0,934115414.0
0.0558905303478241,3.443021774291992,0.06010608747601509,80.0,1.0,93.0,3.444,934115439.0,934115439.0
0.05658645555377007,3.44880223274231,0.1807683855295181,84.0,3.0,94.0,3.454,934115444.0,934115444.0
0.05778293311595917,3.448341846466065,0.3017331957817078,69.0,5.0,96.0,3.462,934115448.0,934115448.0
0.05900825187563896,3.449585676193237,0.4236178398132324,71.0,7.0,98.0,3.476,934115453.0,934115453.0
0.06005558371543884,3.440582036972046,0.545017659664154,84.0,9.0,100.0,3.484,934115457.0,934115457.0
0.06066451594233513,3.441050291061401,0.668976366519928,33.0,11.0,101.0,3.506,934115462.0,934115462.0
0.06250055134296417,3.44290828704834,-0.06010608747601509,91.0,14.0,104.0,3.444,934115469.0,934115469.0
0.06782970577478409,3.438807249069214,0.06003627926111221,80.0,1.0,113.0,3.44,934115494.0,934115494.0
0.06878361850976944,3.456571102142334,0.1811870783567429,83.0,3.0,114.0,3.462,934115499.0,934115499.0
0.06965819746255875,3.440151214599609,0.3010359406471252,71.0,5.0,116.0,3.454,934115503.0,934115503.0
0.07113095372915268,3.453328132629395,0.424105316400528,73.0,7.0,118.0,3.48,934115508.0,934115508.0
0.0720650926232338,3.440351486206055,0.545017659664154,84.0,9.0,120.0,3.484,934115513.0,934115513.0
0.07267565280199051,3.440817594528198,0.668976366519928,35.0,11.0,121.0,3.506,934115517.0,934115517.0
0.07482108473777771,3.456663608551025,-0.06035042181611061,96.0,14.0,124.0,3.458,934115524.0,934115524.0
0.07978655397891998,3.436550378799439,0.06000137329101563,85.0,1.0,133.0,3.438,934115549.0,934115549.0
0.08154623210430145,3.460289239883423,0.1813964247703552,84.0,3.0,135.0,3.466,934115554.0,934115554.0
0.08185529708862305,3.447854518890381,0.3017331957817078,69.0,5.0,136.0,3.462,934115559.0,934115559.0
0.08308926969766617,3.449089765548706,0.4236178398132324,73.0,7.0,138.0,3.476,934115563.0,934115563.0
0.08366498351097107,3.44799280166626,0.5462691783905029,84.0,9.0,139.0,3.492,934115568.0,934115568.0
0.08478252589702606,3.444468259811401,0.6697395443916321,34.0,11.0,141.0,3.51,934115573.0,934115573.0
0.08668562769889832,3.448385238647461,-0.06021080166101456,81.0,14.0,144.0,3.45,934115579.0,934115579.0
0.09183526039123535,3.438249826431274,0.06003627926111221,80.0,1.0,153.0,3.44,934115605.0,934115605.0
0.09291316568851471,3.456006765365601,0.1811870783567429,83.0,3.0,154.0,3.462,934115609.0,934115609.0
0.0941070169210434,3.455514430999756,0.3024304211139679,69.0,5.0,156.0,3.47,934115614.0,934115614.0
0.09512833505868912,3.448778629302979,0.4236178398132324,72.0,7.0,158.0,3.476,934115619.0,934115619.0
0.09652256965637207,3.455561399459839,0.547520637512207,84.0,9.0,160.0,3.5,934115623.0,934115623.0
0.09691576659679413,3.448076248168945,0.670502781867981,31.0,11.0,161.0,3.514,934115628.0,934115628.0
0.09900835901498795,3.458055973052979,-0.0603853277862072,91.0,14.0,164.0,3.46,934115635.0,934115635.0
0.1041382849216461,3.447902202606201,0.06021080166101456,82.0,1.0,173.0,3.45,934115660.0,934115660.0
0.1048550233244896,3.451668739318848,0.1809777319431305,84.0,3.0,174.0,3.458,934115665.0,934115665.0
0.1062908247113228,3.459147691726685,0.3027790486812592,69.0,5.0,176.0,3.474,934115669.0,934115669.0
0.1072895601391792,3.452394008636475,0.424105316400528,73.0,7.0,178.0,3.48,934115674.0,934115674.0
0.1078576892614365,3.451273441314697,0.546894907951355,84.0,9.0,179.0,3.496,934115679.0,934115679.0
